"id","operation_id","article_id","amount","time","week_number","type"
757,1330,30,"-1.00","2021-07-03 17:33:49.216275","26",0
792,1390,30,"-1.00","2021-07-03 18:38:27.688673","26",0
812,1422,30,"-1.00","2021-07-03 18:57:27.671708","26",0
828,1448,30,"-1.00","2021-07-03 19:28:09.657435","26",0
836,1462,30,"-2.00","2021-07-03 19:39:30.242454","26",0
843,1480,30,"-1.00","2021-07-13 15:21:51.11409","28",0
846,1488,30,"-1.00","2021-07-20 11:30:32.223357","29",0
862,1511,30,"-1.00","2021-08-08 14:43:58.466283","31",0
869,1521,30,"-3.00","2021-08-26 08:42:54.465989","34",0
894,1548,48,"-1.00","2021-09-03 14:43:54.360613","35",0
983,1700,30,"-1.00","2021-09-05 18:07:26.854096","35",0
1024,1773,48,"-1.00","2021-09-14 09:53:54.22282","37",0
1057,1820,48,"-1.00","2021-09-15 15:23:27.95579","37",0
1068,1834,30,"-1.00","2021-09-15 16:32:39.551856","37",1
1084,1855,47,"-1.00","2021-09-15 19:00:20.286476","37",0
1138,1930,30,"-1.00","2021-09-16 14:39:36.00945","37",0
1151,1956,49,"-1.00","2021-09-16 15:05:00.494045","37",0
1238,2112,47,"-1.00","2021-09-16 18:56:45.344712","37",0
1277,2181,47,"-1.00","2021-09-16 19:35:58.739018","37",0
1278,2181,48,"-1.00","2021-09-16 19:35:58.739018","37",0
1280,2183,47,"-1.00","2021-09-16 19:37:16.612142","37",0
1288,2193,48,"-1.00","2021-09-16 19:39:24.636064","37",0
1345,2267,49,"-1.00","2021-09-17 11:58:21.13189","37",0
1389,2352,30,"-1.00","2021-09-20 16:45:09.906444","38",0
1390,2353,49,"-1.00","2021-09-20 16:50:15.189559","38",0
1392,2354,30,"-1.00","2021-09-20 16:53:27.870293","38",0
1397,2362,48,"-1.00","2021-09-21 13:41:41.493745","38",0
1398,2364,30,"-1.00","2021-09-21 14:06:50.894402","38",0
1400,2367,47,"-1.00","2021-09-21 15:40:18.441272","38",0
1402,2369,49,"-1.00","2021-09-21 16:25:34.063033","38",0
1403,2370,48,"-1.00","2021-09-22 09:32:08.061827","38",0
1410,2382,30,"-1.00","2021-09-22 14:39:20.432411","38",0
1411,2384,30,"-1.00","2021-09-22 14:46:41.416526","38",0
1412,2384,47,"-1.00","2021-09-22 14:46:41.416526","38",0
1417,2392,49,"-1.00","2021-09-23 15:35:07.630834","38",1
1418,2392,30,"-1.00","2021-09-23 15:35:07.630834","38",1
1606,2676,49,"-1.00","2021-09-27 16:24:48.513667","39",0
1610,2684,49,"-2.00","2021-09-27 16:27:11.404202","39",0
1668,2772,30,"-1.00","2021-09-27 17:13:58.113616","39",0
1711,2834,49,"-1.00","2021-09-27 17:40:41.792121","39",0
1722,2852,30,"-1.00","2021-09-27 17:46:14.526849","39",0
1724,2856,49,"-1.00","2021-09-27 17:47:22.873265","39",0
1756,2914,48,"-1.00","2021-09-27 18:18:35.583132","39",0
1859,3099,30,"-1.00","2021-09-27 19:42:59.671493","39",0
1862,3103,47,"-1.00","2021-09-27 19:43:39.486753","39",0
1863,3105,48,"-1.00","2021-09-27 19:44:04.205018","39",0
1869,3113,47,"-1.00","2021-09-29 12:12:15.776174","39",0
1879,3129,30,"-1.00","2021-09-29 13:07:27.655636","39",0
1917,3193,48,"-1.00","2021-09-29 14:46:22.206808","39",0
1991,3303,30,"-1.00","2021-09-29 16:06:50.656921","39",0
2028,3360,30,"-1.00","2021-09-29 16:31:07.782903","39",0
2031,3365,30,"-1.00","2021-09-29 16:32:39.405799","39",0
2050,3399,47,"-1.00","2021-09-29 16:55:08.299962","39",0
2140,3555,30,"-1.00","2021-09-29 18:05:15.573602","39",0
2142,3557,48,"-1.00","2021-09-29 18:06:37.188886","39",0
2197,3644,48,"-1.00","2021-09-29 18:53:19.026717","39",0
2206,3660,30,"-1.00","2021-09-29 18:58:50.218712","39",0
2210,3667,49,"-1.00","2021-09-29 19:04:29.757605","39",0
2229,3701,49,"-1.00","2021-09-29 19:21:27.098707","39",0
2238,3715,49,"-1.00","2021-09-29 19:30:29.003071","39",0
2242,3722,48,"-1.00","2021-09-29 19:32:50.681898","39",0
2291,3804,49,"-1.00","2021-10-05 10:29:55.058213","40",1
2297,3815,49,"-1.00","2021-10-06 08:05:13.488351","40",0
2364,3917,48,"-1.00","2021-10-06 14:49:18.569541","40",0
2590,4256,49,"-1.00","2021-10-06 17:34:38.473751","40",0
2594,4263,48,"-1.00","2021-10-06 17:37:45.340827","40",0
2610,4286,49,"-1.00","2021-10-06 17:48:22.239572","40",0
2620,4303,49,"-1.00","2021-10-06 17:55:13.872704","40",0
2622,4305,49,"-1.00","2021-10-06 17:55:43.666998","40",0
2632,4322,48,"-1.00","2021-10-06 18:01:16.596035","40",0
2642,4340,47,"-1.00","2021-10-06 18:05:08.997386","40",0
2656,4362,47,"-1.00","2021-10-06 18:15:49.101266","40",0
2664,4374,48,"-1.00","2021-10-06 18:22:45.752572","40",0
2666,4376,47,"-1.00","2021-10-06 18:23:40.804867","40",0
2715,4451,48,"-2.00","2021-10-06 18:55:44.029884","40",0
2735,4484,47,"-1.00","2021-10-06 19:15:27.636132","40",0
2736,4484,48,"-1.00","2021-10-06 19:15:27.636132","40",0
2752,4514,48,"-1.00","2021-10-06 19:24:29.908027","40",0
2790,4572,48,"-1.00","2021-10-08 11:43:20.568622","40",0
2797,4582,48,"-1.00","2021-10-08 14:58:49.77425","40",0
2880,4708,49,"-1.00","2021-10-11 15:16:53.914044","41",0
2883,4711,49,"-1.00","2021-10-11 15:18:07.513689","41",0
2978,4859,49,"-1.00","2021-10-11 16:54:41.255909","41",0
3019,4921,49,"-1.00","2021-10-11 17:38:04.660008","41",0
3021,4923,30,"-1.00","2021-10-11 17:38:57.094161","41",0
3047,4972,30,"-1.00","2021-10-11 17:58:43.701264","41",0
3072,5007,49,"-1.00","2021-10-11 18:15:38.536308","41",0
3092,5041,49,"-1.00","2021-10-11 18:32:08.683142","41",0
3093,5043,49,"-1.00","2021-10-11 18:32:43.121736","41",0
3096,5047,47,"-1.00","2021-10-11 18:34:21.557909","41",0
3138,5113,48,"-1.00","2021-10-11 19:12:17.10815","41",0
3159,5144,48,"-1.00","2021-10-11 19:32:56.781881","41",0
3182,5185,30,"-1.00","2021-10-12 10:43:37.080329","41",0
3184,5188,30,"-4.00","2021-10-12 14:40:32.650258","41",0
3185,5190,47,"-3.00","2021-10-12 14:45:21.725272","41",0
3186,5190,48,"-3.00","2021-10-12 14:45:21.725272","41",0
3187,5192,30,"-1.00","2021-10-12 14:48:34.33271","41",0
3243,5282,49,"-1.00","2021-10-13 14:52:28.589446","41",0
3273,5332,48,"-1.00","2021-10-13 15:21:41.991719","41",0
3335,5420,49,"-1.00","2021-10-13 16:12:06.851842","41",0
3488,5634,30,"-1.00","2021-10-13 18:01:15.662523","41",0
3495,5644,48,"-1.00","2021-10-13 18:05:47.746471","41",0
3504,5654,48,"-1.00","2021-10-13 18:13:08.024741","41",0
3508,5658,30,"-1.00","2021-10-13 18:14:47.987456","41",0
3524,5680,49,"-1.00","2021-10-13 18:26:00.127563","41",0
3580,5771,30,"-1.00","2021-10-13 19:02:34.832331","41",0
3584,5775,30,"-2.00","2021-10-13 19:04:15.072485","41",0
3590,5787,48,"-1.00","2021-10-13 19:08:17.163607","41",0
3599,5802,48,"-1.00","2021-10-13 19:14:06.370234","41",0
3606,5816,48,"-1.00","2021-10-13 19:20:23.480599","41",0
3647,5888,30,"-1.00","2021-10-15 13:11:24.351211","41",1
3651,5893,30,"-1.00","2021-10-15 14:37:39.256924","41",0
3652,5894,30,"-1.00","2021-10-15 14:47:28.324499","41",0
3655,5899,49,"-1.00","2021-10-16 17:56:36.458456","41",0
3659,5901,48,"-1.00","2021-10-16 20:16:33.250772","41",0
3797,6118,48,"-1.00","2021-10-18 17:13:27.993028","42",0
3812,6140,49,"-1.00","2021-10-18 17:29:22.2545","42",0
3817,6150,49,"-1.00","2021-10-18 17:36:53.062049","42",0
3831,6176,48,"-1.00","2021-10-18 17:57:19.872358","42",0
3896,6279,49,"-1.00","2021-10-18 19:08:50.771216","42",0
3915,6315,49,"-1.00","2021-10-19 11:54:55.454129","42",0
3916,6317,49,"-1.00","2021-10-19 11:55:42.728875","42",0
3917,6317,30,"-1.00","2021-10-19 11:55:42.728875","42",0
3918,6319,48,"-1.00","2021-10-19 11:55:51.805203","42",0
3923,6327,49,"-1.00","2021-10-19 15:02:09.993856","42",1
3924,6329,49,"-1.00","2021-10-19 15:04:37.173738","42",0
3926,6331,49,"-1.00","2021-10-19 17:49:40.604459","42",0
3928,6333,30,"-1.00","2021-10-19 19:17:36.217876","42",0
3948,6365,49,"-1.00","2021-10-20 14:15:05.598622","42",0
3988,6427,49,"-1.00","2021-10-20 15:04:35.75798","42",0
3998,6443,30,"-1.00","2021-10-20 15:14:54.279436","42",0
4080,6554,47,"-1.00","2021-10-20 16:15:52.902134","42",0
4086,6560,49,"-1.00","2021-10-20 16:18:33.099384","42",0
4092,6566,49,"-1.00","2021-10-20 16:23:30.044459","42",0
4102,6574,30,"-1.00","2021-10-20 16:28:43.676427","42",0
4124,6598,49,"-1.00","2021-10-20 16:40:37.955252","42",0
4138,6613,49,"-1.00","2021-10-20 16:49:07.216431","42",0
4173,6669,30,"-1.00","2021-10-20 17:17:57.634889","42",0
4174,6669,47,"-1.00","2021-10-20 17:17:57.634889","42",0
4196,6700,48,"-1.00","2021-10-20 17:35:23.307831","42",0
4306,6875,47,"-1.00","2021-10-20 18:53:40.961502","42",0
4340,6925,48,"-2.00","2021-10-20 19:17:20.600194","42",0
4372,6977,47,"-2.00","2021-10-20 19:42:33.163475","42",0
4378,6987,49,"-1.00","2021-10-21 07:19:50.128806","42",0
4395,7016,30,"-1.00","2021-10-21 13:11:08.884399","42",0
4399,7022,49,"-1.00","2021-10-21 14:18:45.599898","42",0
4400,7024,49,"-1.00","2021-10-21 14:41:35.42519","42",0
4401,7026,49,"-1.00","2021-10-21 14:50:07.539357","42",0
4403,7030,48,"-1.00","2021-10-21 15:26:15.106066","42",0
4410,7043,48,"-1.00","2021-10-22 14:36:22.230291","42",0
4446,7093,49,"-1.00","2021-10-25 14:36:29.807763","43",0
4469,7137,48,"-1.00","2021-10-25 15:11:15.282239","43",0
4483,7162,47,"-1.00","2021-10-25 15:32:43.260792","43",0
4602,7339,30,"-1.00","2021-10-25 17:19:47.490191","43",0
4630,7386,49,"-1.00","2021-10-25 17:46:48.130423","43",0
4681,7467,49,"-1.00","2021-10-25 18:24:26.781363","43",0
4691,7483,47,"-1.00","2021-10-25 18:30:26.036891","43",0
4729,7549,48,"-1.00","2021-10-25 19:03:07.551033","43",0
4738,7565,30,"-2.00","2021-10-25 19:12:57.636456","43",0
4749,7581,47,"-1.00","2021-10-25 19:20:02.000587","43",0
4773,7613,49,"-1.00","2021-10-25 19:44:31.383267","43",0
4778,7621,48,"-1.00","2021-10-26 14:11:06.685901","43",0
4779,7622,48,"-1.00","2021-10-26 14:48:22.458475","43",0
4811,7682,30,"-1.00","2021-10-26 16:22:34.351274","43",0
4814,7688,49,"-1.00","2021-10-26 16:40:30.744865","43",0
4821,7701,30,"-1.00","2021-10-26 16:52:09.169922","43",0
4825,7707,48,"-1.00","2021-10-26 17:20:14.512769","43",0
4828,7712,30,"-1.00","2021-10-26 17:27:14.019251","43",0
4841,7739,30,"-1.00","2021-10-27 09:20:45.750565","43",0
4860,7769,49,"-1.00","2021-10-27 14:02:42.565845","43",0
4862,7773,30,"-1.00","2021-10-27 14:03:31.267363","43",0
4934,7890,49,"-1.00","2021-10-27 16:08:39.454372","43",0
4985,7960,30,"-1.00","2021-10-27 16:54:41.661279","43",0
5028,8033,49,"-1.00","2021-10-27 17:37:17.784676","43",0
5048,8067,30,"-1.00","2021-10-27 17:55:36.197531","43",0
5112,8166,49,"-1.00","2021-10-27 18:59:31.663834","43",0
5130,8195,47,"-1.00","2021-10-27 19:22:53.821168","43",0
5150,8232,47,"-1.00","2021-10-28 10:56:14.955611","43",0
5160,8252,49,"-1.00","2021-10-29 16:24:11.078932","43",1
5334,8424,49,"-1.00","2021-11-01 16:15:14.089997","44",0
5340,8436,49,"-1.00","2021-11-01 16:23:19.637508","44",0
5547,8671,47,"-1.00","2021-11-01 18:17:55.659406","44",0
5587,8720,49,"-1.00","2021-11-01 18:41:01.715061","44",0
5597,8727,49,"-1.00","2021-11-01 18:43:33.576965","44",0
5645,8789,49,"-1.00","2021-11-01 19:19:25.36761","44",0
5719,8860,49,"-1.00","2021-11-01 19:54:54.350338","44",0
5734,8876,48,"-1.00","2021-11-01 20:06:04.252754","44",0
5736,8878,47,"-1.00","2021-11-01 20:07:03.746863","44",0
5747,8893,49,"-2.00","2021-11-01 20:14:50.233516","44",0
5842,8997,49,"-1.00","2021-11-02 20:08:08.861792","44",0
6006,9161,48,"-1.00","2021-11-03 17:03:07.406725","44",0
6008,9163,48,"-1.00","2021-11-03 17:03:42.267933","44",0
6068,9226,30,"-1.00","2021-11-03 17:46:34.859179","44",0
6138,9300,49,"-1.00","2021-11-03 18:23:54.747731","44",0
6161,9345,30,"-1.00","2021-11-03 18:53:28.741995","44",0
6187,9387,49,"-1.00","2021-11-03 19:19:01.40812","44",0
6212,9433,49,"-1.00","2021-11-03 19:47:26.811261","44",0
6214,9435,30,"-1.00","2021-11-03 19:47:55.120791","44",0
6217,9439,30,"-1.00","2021-11-03 19:49:37.981808","44",0
6245,9489,49,"-1.00","2021-11-03 20:06:51.507249","44",0
6246,9491,49,"-1.00","2021-11-03 20:07:22.39234","44",0
6255,9509,30,"-1.00","2021-11-03 20:24:11.470456","44",0
6266,9524,49,"-1.00","2021-11-03 20:31:04.079266","44",0
6274,9538,30,"-1.00","2021-11-03 20:35:33.411682","44",0
6289,9557,48,"-1.00","2021-11-04 12:04:59.405835","44",0
6291,9561,30,"-1.00","2021-11-04 12:38:36.181664","44",0
6292,9564,49,"-1.00","2021-11-04 13:31:03.517274","44",0
6331,9617,49,"-1.00","2021-11-04 20:14:09.860277","44",0
6354,9644,49,"-1.00","2021-11-06 15:21:55.031168","44",0
6528,9807,49,"-1.00","2021-11-08 16:48:33.182469","45",0
6535,9815,49,"-1.00","2021-11-08 16:54:02.475329","45",0
6539,9821,48,"-1.00","2021-11-08 16:55:38.973455","45",0
6557,9838,49,"-1.00","2021-11-08 17:05:34.062137","45",0
6587,9865,47,"-1.00","2021-11-08 17:36:51.084746","45",0
6739,10024,49,"-1.00","2021-11-08 19:40:28.193197","45",0
6746,10034,30,"-1.00","2021-11-08 19:50:04.892128","45",0
6762,10048,48,"-1.00","2021-11-08 20:02:45.944759","45",0
6771,10064,49,"-1.00","2021-11-08 20:12:52.24755","45",0
6783,10079,49,"-1.00","2021-11-08 20:30:16.998471","45",0
6793,10094,49,"-1.00","2021-11-09 10:58:20.789537","45",0
6841,10142,49,"-1.00","2021-11-09 18:14:44.758429","45",0
6951,10264,49,"-1.00","2021-11-10 16:19:22.310064","45",0
6952,10266,30,"-1.00","2021-11-10 16:21:47.407269","45",0
7265,10656,49,"-1.00","2021-11-10 19:34:45.012107","45",0
7377,10810,48,"-1.00","2021-11-15 13:40:04.86549","46",0
7406,10844,49,"-1.00","2021-11-15 17:23:08.494238","46",0
7553,11001,49,"-1.00","2021-11-17 16:04:12.617431","46",0
7570,11022,49,"-1.00","2021-11-17 19:00:31.509329","46",0
7612,11078,48,"-1.00","2021-11-18 15:57:51.388555","46",0
7613,11080,49,"-1.00","2021-11-18 16:58:48.73156","46",0
7615,11082,49,"-1.00","2021-11-18 17:00:10.865184","46",0
7621,11094,47,"-1.00","2021-11-18 17:26:33.646828","46",0
7624,11098,48,"-1.00","2021-11-18 18:30:34.700846","46",0
7625,11099,48,"-1.00","2021-11-18 20:27:44.922737","46",0
7631,11106,30,"-1.00","2021-11-19 13:44:20.541354","46",1
7637,11117,30,"-1.00","2021-11-20 15:28:34.080968","46",0
7638,11119,30,"-1.00","2021-11-20 15:29:02.485517","46",0
7852,11348,49,"-1.00","2021-11-22 18:09:25.057533","47",0
7951,11474,49,"-1.00","2021-11-22 19:30:34.298237","47",0
7954,11480,49,"-1.00","2021-11-22 19:33:03.506782","47",0
7993,11527,49,"-1.00","2021-11-22 20:07:55.918749","47",0
8049,11603,49,"-1.00","2021-11-23 16:42:41.714375","47",0
8052,11606,47,"-1.00","2021-11-23 18:54:02.814664","47",0
8075,11644,30,"-1.00","2021-11-24 15:42:50.081731","47",0
8083,11657,49,"-1.00","2021-11-24 16:21:25.381895","47",0
8085,11659,30,"-1.00","2021-11-24 16:22:42.244545","47",0
8098,11680,49,"-1.00","2021-11-24 16:49:23.940713","47",0
8103,11688,49,"-1.00","2021-11-24 17:00:46.883932","47",0
8104,11688,30,"-1.00","2021-11-24 17:00:46.883932","47",0
8107,11694,49,"-1.00","2021-11-24 17:01:55.47358","47",0
8108,11696,48,"-1.00","2021-11-24 17:02:55.232871","47",0
8113,11701,30,"-1.00","2021-11-24 17:05:58.907042","47",0
8118,11711,49,"-1.00","2021-11-24 17:11:39.219264","47",0
8120,11713,48,"-1.00","2021-11-24 17:12:37.015634","47",0
8144,11756,30,"-1.00","2021-11-24 18:00:42.802414","47",0
8146,11760,30,"-1.00","2021-11-24 18:03:02.781268","47",0
8158,11781,47,"-1.00","2021-11-24 18:33:30.793759","47",0
8164,11789,47,"-1.00","2021-11-24 18:39:52.373735","47",0
8170,11797,30,"-1.00","2021-11-24 18:45:27.888029","47",0
8189,11831,49,"-1.00","2021-11-24 19:01:17.14525","47",0
8203,11853,30,"-1.00","2021-11-24 19:17:31.396811","47",0
8208,11860,47,"-1.00","2021-11-24 19:19:26.720474","47",0
8213,11865,30,"-1.00","2021-11-24 19:24:12.673683","47",0
8220,11877,49,"-1.00","2021-11-24 19:29:39.411254","47",0
8228,11889,49,"-1.00","2021-11-24 19:35:12.58647","47",0
8235,11901,49,"-1.00","2021-11-24 19:40:43.067497","47",0
8245,11917,30,"-1.00","2021-11-24 19:55:40.420058","47",0
8246,11919,49,"-1.00","2021-11-24 19:58:33.685644","47",0
8257,11942,30,"-1.00","2021-11-24 20:15:57.87688","47",0
8261,11950,30,"-1.00","2021-11-24 20:21:11.123285","47",0
8272,11968,48,"-1.00","2021-11-24 20:33:00.067349","47",0
8289,11995,49,"-1.00","2021-11-25 13:09:56.81611","47",0
8310,12030,49,"-1.00","2021-11-29 16:08:20.192074","48",0
8318,12043,48,"-1.00","2021-11-29 18:16:14.26674","48",0
8344,12083,49,"-1.00","2021-11-30 15:53:11.227296","48",0
8370,12132,49,"-1.00","2021-11-30 17:37:30.155872","48",0
8417,12198,48,"-1.00","2021-12-01 16:00:28.403651","48",0
8420,12204,49,"-1.00","2021-12-01 18:58:39.995872","48",0
8445,12248,49,"-1.00","2021-12-02 16:49:33.227756","48",0
8450,12254,30,"-1.00","2021-12-03 06:08:28.668713","48",0
8458,12263,30,"-1.00","2021-12-03 15:46:16.484767","48",0
8478,12279,30,"-1.00","2021-12-04 00:11:36.547415","48",0
8479,12281,30,"-1.00","2021-12-04 14:45:35.199703","48",0
8486,12287,30,"-1.00","2021-12-05 01:51:43.959432","48",0
8497,12307,30,"-1.00","2021-12-05 17:01:38.298665","48",0
8498,12309,48,"-1.00","2021-12-05 17:03:44.939569","48",0
8505,12319,30,"-1.00","2021-12-05 17:23:38.103197","48",0
8506,12321,30,"-1.00","2021-12-05 17:26:30.54771","48",0
8507,12323,30,"-1.00","2021-12-05 17:26:53.246358","48",0
8519,12345,49,"-1.00","2021-12-05 18:09:36.665989","48",0
8520,12347,49,"-1.00","2021-12-05 18:09:52.429841","48",0
8522,12351,47,"-1.00","2021-12-05 18:11:48.398169","48",0
8530,12363,30,"-1.00","2021-12-05 19:53:15.37053","48",0
8540,12379,49,"-1.00","2021-12-06 12:53:24.556264","49",0
8578,12403,47,"-1.00","2021-12-06 16:11:50.740477","49",0
8580,12407,49,"-1.00","2021-12-06 16:13:24.195002","49",0
8610,12457,49,"-1.00","2021-12-07 15:00:58.844355","49",0
8611,12457,48,"-1.00","2021-12-07 15:00:58.844355","49",0
8630,12476,49,"-1.00","2021-12-08 05:53:09.467388","49",0
8723,12566,49,"-1.00","2021-12-10 08:50:48.536842","49",0
8726,12570,48,"-1.00","2021-12-10 09:52:15.74087","49",0
8867,12765,47,"-1.00","2021-12-12 12:44:39.815991","49",0
8875,12780,30,"-1.00","2021-12-12 13:24:06.540771","49",0
8879,12787,49,"-1.00","2021-12-12 15:03:56.359822","49",0
8885,12796,48,"-1.00","2021-12-12 16:41:17.661712","49",0
8886,12798,30,"-1.00","2021-12-13 06:47:13.49434","50",0
8937,12855,49,"-1.00","2021-12-13 20:02:12.221104","50",0
8952,12874,49,"-1.00","2021-12-14 15:41:04.579318","50",0
8965,12896,49,"-1.00","2021-12-14 19:40:20.496024","50",0
9043,13014,49,"-1.00","2021-12-16 14:37:08.929372","50",0
9045,13017,49,"-1.00","2021-12-16 15:36:33.821215","50",0
9068,13052,49,"-1.00","2021-12-16 18:36:22.847311","50",0
9080,13071,30,"-1.00","2021-12-17 20:37:04.876806","50",0
9081,13073,30,"-1.00","2021-12-17 20:37:29.747994","50",0
9084,13075,30,"-1.00","2021-12-19 16:57:46.030187","50",0
9107,13118,30,"-1.00","2022-01-05 09:41:05.724865","1",0
9113,13128,48,"-1.00","2022-01-05 15:06:13.05016","1",0
9117,13134,49,"-1.00","2022-01-06 16:09:00.029679","1",0
